variant,split,seed,episodes,success_rate,tail_risk,calibration_error
observed_only_behavior_clone,nominal,0,600,0.5933,0.4067,0.0013
observed_only_behavior_clone,nominal,1,600,0.5950,0.4050,0.0091
observed_only_behavior_clone,nominal,2,600,0.6033,0.3967,0.0131
observed_only_behavior_clone,nominal,3,600,0.6050,0.3950,0.0001
observed_only_behavior_clone,nominal,4,600,0.6183,0.3817,0.0357
observed_only_behavior_clone,nominal,5,600,0.6217,0.3783,0.0191
observed_only_behavior_clone,nominal,6,600,0.5933,0.4067,0.0098
observed_only_behavior_clone,hidden_mode_shift,0,600,0.3633,0.6367,0.0516
observed_only_behavior_clone,hidden_mode_shift,1,600,0.4350,0.5650,0.0288
observed_only_behavior_clone,hidden_mode_shift,2,600,0.4400,0.5600,0.0295
observed_only_behavior_clone,hidden_mode_shift,3,600,0.3917,0.6083,0.0335
observed_only_behavior_clone,hidden_mode_shift,4,600,0.4083,0.5917,0.0054
observed_only_behavior_clone,hidden_mode_shift,5,600,0.4100,0.5900,0.0129
observed_only_behavior_clone,hidden_mode_shift,6,600,0.4400,0.5600,0.0166
observed_only_behavior_clone,embodiment_shift,0,600,0.4500,0.5500,0.0024
observed_only_behavior_clone,embodiment_shift,1,600,0.4800,0.5200,0.0412
observed_only_behavior_clone,embodiment_shift,2,600,0.4267,0.5733,0.0165
observed_only_behavior_clone,embodiment_shift,3,600,0.4567,0.5433,0.0011
observed_only_behavior_clone,embodiment_shift,4,600,0.4583,0.5417,0.0228
observed_only_behavior_clone,embodiment_shift,5,600,0.4583,0.5417,0.0029
observed_only_behavior_clone,embodiment_shift,6,600,0.4150,0.5850,0.0410
observed_only_behavior_clone,combined_stress,0,600,0.3533,0.6467,0.0234
observed_only_behavior_clone,combined_stress,1,600,0.3150,0.6850,0.0062
observed_only_behavior_clone,combined_stress,2,600,0.3300,0.6700,0.0045
observed_only_behavior_clone,combined_stress,3,600,0.3450,0.6550,0.0048
observed_only_behavior_clone,combined_stress,4,600,0.3533,0.6467,0.0354
observed_only_behavior_clone,combined_stress,5,600,0.3300,0.6700,0.0079
observed_only_behavior_clone,combined_stress,6,600,0.3167,0.6833,0.0217
data_augmentation_wam,nominal,0,600,0.6300,0.3700,0.0170
data_augmentation_wam,nominal,1,600,0.6533,0.3467,0.0015
data_augmentation_wam,nominal,2,600,0.6283,0.3717,0.0108
data_augmentation_wam,nominal,3,600,0.6833,0.3167,0.0271
data_augmentation_wam,nominal,4,600,0.6533,0.3467,0.0100
data_augmentation_wam,nominal,5,600,0.6483,0.3517,0.0154
data_augmentation_wam,nominal,6,600,0.6133,0.3867,0.0271
data_augmentation_wam,hidden_mode_shift,0,600,0.5083,0.4917,0.0117
data_augmentation_wam,hidden_mode_shift,1,600,0.4933,0.5067,0.0082
data_augmentation_wam,hidden_mode_shift,2,600,0.4867,0.5133,0.0021
data_augmentation_wam,hidden_mode_shift,3,600,0.5050,0.4950,0.0009
data_augmentation_wam,hidden_mode_shift,4,600,0.4983,0.5017,0.0053
data_augmentation_wam,hidden_mode_shift,5,600,0.4683,0.5317,0.0143
data_augmentation_wam,hidden_mode_shift,6,600,0.4650,0.5350,0.0252
data_augmentation_wam,embodiment_shift,0,600,0.5183,0.4817,0.0057
data_augmentation_wam,embodiment_shift,1,600,0.5183,0.4817,0.0106
data_augmentation_wam,embodiment_shift,2,600,0.5367,0.4633,0.0205
data_augmentation_wam,embodiment_shift,3,600,0.5533,0.4467,0.0200
data_augmentation_wam,embodiment_shift,4,600,0.5483,0.4517,0.0279
data_augmentation_wam,embodiment_shift,5,600,0.5467,0.4533,0.0366
data_augmentation_wam,embodiment_shift,6,600,0.4617,0.5383,0.0559
data_augmentation_wam,combined_stress,0,600,0.4100,0.5900,0.0157
data_augmentation_wam,combined_stress,1,600,0.4200,0.5800,0.0106
data_augmentation_wam,combined_stress,2,600,0.4000,0.6000,0.0178
data_augmentation_wam,combined_stress,3,600,0.4567,0.5433,0.0217
data_augmentation_wam,combined_stress,4,600,0.4567,0.5433,0.0346
data_augmentation_wam,combined_stress,5,600,0.4317,0.5683,0.0200
data_augmentation_wam,combined_stress,6,600,0.4067,0.5933,0.0125
scalar_uncertainty_planner,nominal,0,600,0.7067,0.2933,0.0195
scalar_uncertainty_planner,nominal,1,600,0.6883,0.3117,0.0035
scalar_uncertainty_planner,nominal,2,600,0.6817,0.3183,0.0016
scalar_uncertainty_planner,nominal,3,600,0.7017,0.2983,0.0229
scalar_uncertainty_planner,nominal,4,600,0.6967,0.3033,0.0124
scalar_uncertainty_planner,nominal,5,600,0.6917,0.3083,0.0035
scalar_uncertainty_planner,nominal,6,600,0.6883,0.3117,0.0073
scalar_uncertainty_planner,hidden_mode_shift,0,600,0.5800,0.4200,0.0144
scalar_uncertainty_planner,hidden_mode_shift,1,600,0.5817,0.4183,0.0114
scalar_uncertainty_planner,hidden_mode_shift,2,600,0.5450,0.4550,0.0136
scalar_uncertainty_planner,hidden_mode_shift,3,600,0.5867,0.4133,0.0294
scalar_uncertainty_planner,hidden_mode_shift,4,600,0.5450,0.4550,0.0178
scalar_uncertainty_planner,hidden_mode_shift,5,600,0.5617,0.4383,0.0050
scalar_uncertainty_planner,hidden_mode_shift,6,600,0.5733,0.4267,0.0138
scalar_uncertainty_planner,embodiment_shift,0,600,0.5917,0.4083,0.0040
scalar_uncertainty_planner,embodiment_shift,1,600,0.5967,0.4033,0.0044
scalar_uncertainty_planner,embodiment_shift,2,600,0.5450,0.4550,0.0356
scalar_uncertainty_planner,embodiment_shift,3,600,0.5750,0.4250,0.0042
scalar_uncertainty_planner,embodiment_shift,4,600,0.6117,0.3883,0.0269
scalar_uncertainty_planner,embodiment_shift,5,600,0.6000,0.4000,0.0113
